Maharashtra,Chandrapur,Maharashtra,Greater Bombay,881155.6
Maharashtra,Chandrapur,Maharashtra,Hingoli,359075.7
Maharashtra,Chandrapur,Maharashtra,Jalgaon,547002.2
Maharashtra,Chandrapur,Maharashtra,Jalna,470926.6
Maharashtra,Chandrapur,Maharashtra,Kolhapur,866426.3
Maharashtra,Chandrapur,Maharashtra,Latur,473516.1
Maharashtra,Chandrapur,Maharashtra,Nagpur,181125.1
Maharashtra,Chandrapur,Maharashtra,Nanded,302380.5
Maharashtra,Chandrapur,Maharashtra,Nandurbar,723069.1
Maharashtra,Chandrapur,Maharashtra,Nashik,713801.2
Maharashtra,Chandrapur,Maharashtra,Osmanabad,556786.1
Maharashtra,Chandrapur,Maharashtra,Parbhani,427005
Maharashtra,Chandrapur,Maharashtra,Pune,751941.1
Maharashtra,Chandrapur,Maharashtra,Raigarh,926938.2
Maharashtra,Chandrapur,Maharashtra,Ratnagiri,995393.7
Maharashtra,Chandrapur,Maharashtra,Sangli,767558.4
Maharashtra,Chandrapur,Maharashtra,Satara,783165.7
Maharashtra,Chandrapur,Maharashtra,Sindhudurg,974524.2
Maharashtra,Chandrapur,Maharashtra,Solapur,646749.1
Maharashtra,Chandrapur,Maharashtra,Thane,866467.6
Maharashtra,Chandrapur,Maharashtra,Wardha,159846.7
Maharashtra,Chandrapur,Maharashtra,Washim,330519.2
Maharashtra,Chandrapur,Maharashtra,Yavatmal,193527.7
Maharashtra,Dhule,Maharashtra,Ahmednagar,254315.5
Maharashtra,Dhule,Maharashtra,Akola,346672.1
Maharashtra,Dhule,Maharashtra,Amravati,442719.2
Maharashtra,Dhule,Maharashtra,Aurangabad,186791.6
Maharashtra,Dhule,Maharashtra,Bhandara,713645.2
Maharashtra,Dhule,Maharashtra,Bid,351273.1
Maharashtra,Dhule,Maharashtra,Buldana,274780.6
Maharashtra,Dhule,Maharashtra,Chandrapur,694661.4
Maharashtra,Dhule,Maharashtra,Garhchiroli,845781.9
Maharashtra,Dhule,Maharashtra,Gondiya,727227.8
Maharashtra,Dhule,Maharashtra,Greater Bombay,369192.1
Maharashtra,Dhule,Maharashtra,Hingoli,421262.2
Maharashtra,Dhule,Maharashtra,Jalgaon,148422
Maharashtra,Dhule,Maharashtra,Jalna,297391.1
Maharashtra,Dhule,Maharashtra,Kolhapur,624956.5
Maharashtra,Dhule,Maharashtra,Latur,487665.1
Maharashtra,Dhule,Maharashtra,Nagpur,579901.7
Maharashtra,Dhule,Maharashtra,Nanded,501345.4
Maharashtra,Dhule,Maharashtra,Nandurbar,52992.4
Maharashtra,Dhule,Maharashtra,Nashik,158178.8
Maharashtra,Dhule,Maharashtra,Osmanabad,473166.7
Maharashtra,Dhule,Maharashtra,Parbhani,399920.6
Maharashtra,Dhule,Maharashtra,Pune,371820
Maharashtra,Dhule,Maharashtra,Raigarh,464472.2
Maharashtra,Dhule,Maharashtra,Ratnagiri,661381.5
Maharashtra,Dhule,Maharashtra,Sangli,546137.3
Maharashtra,Dhule,Maharashtra,Satara,471235.4
Maharashtra,Dhule,Maharashtra,Sindhudurg,732314.2
Maharashtra,Dhule,Maharashtra,Solapur,453374.7
Maharashtra,Dhule,Maharashtra,Thane,343443.8
Maharashtra,Dhule,Maharashtra,Wardha,547673.8
Maharashtra,Dhule,Maharashtra,Washim,393326.3
